"workerid","rt","trial_type","trial_num","name","lexant","gender","endpoint_high","morphant","endpoint_low","adjective","referent","adjective_type","antonym_type","positive","slider_position","response"
46,10502,"four_sliders",7,"Alicia","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",3,0.94
46,10502,"four_sliders",7,"Andrew","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",4,0.29
46,11545,"four_sliders",8,"Alison","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not unkind","person","neg_morphant","morphant","kind",1,0.76
46,11545,"four_sliders",8,"Jennifer","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not kind","person","neg_positive","morphant","kind",2,0.28
46,11545,"four_sliders",8,"Gabriel","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","unkind","person","morphant","morphant","kind",3,0.09
46,11545,"four_sliders",8,"Alexander","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","kind","person","positive","morphant","kind",4,0.92
46,9846,"four_sliders",9,"Dylan","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not ambitious","person","neg_positive","morphant","ambitious",1,0.24
46,9846,"four_sliders",9,"Stephen","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","ambitious","person","positive","morphant","ambitious",2,0.92
46,9846,"four_sliders",9,"Tom","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","unambitious","person","morphant","morphant","ambitious",3,0.07
46,9846,"four_sliders",9,"David","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not unambitious","person","neg_morphant","morphant","ambitious",4,0.72
46,9924,"four_sliders",10,"Noah","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",1,0.92
46,9924,"four_sliders",10,"Cameron","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",2,0.22
46,9924,"four_sliders",10,"Maya","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",3,0.06
46,9924,"four_sliders",10,"Kim","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",4,0.76
46,8477,"four_sliders",11,"Michael","fake","male","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not insincere","person","neg_morphant","morphant","sincere",1,0.74
46,8477,"four_sliders",11,"Veronica","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","not sincere","person","neg_positive","morphant","sincere",2,0.25
46,8477,"four_sliders",11,"Mia","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","insincere","person","morphant","morphant","sincere",3,0.07
46,8477,"four_sliders",11,"Sasha","fake","female","the most sincere<br>person in the world","insincere","the most insincere<br>person in the world","sincere","person","positive","morphant","sincere",4,0.95
46,9489,"four_sliders",12,"Jacob","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",1,0.94
46,9489,"four_sliders",12,"Lee","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",2,0.05
46,9489,"four_sliders",12,"Julia","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",3,0.75
46,9489,"four_sliders",12,"William","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",4,0.28
47,29352,"four_sliders",1,"Jennifer","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",1,0.18
47,29352,"four_sliders",1,"John","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",2,0.38
47,29352,"four_sliders",1,"David","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",3,0.71
47,29352,"four_sliders",1,"Lucas","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",4,0.85
47,20402,"four_sliders",2,"Mia","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",1,0.21
47,20402,"four_sliders",2,"Alicia","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",2,0.83
47,20402,"four_sliders",2,"Liam","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",3,0.5
47,20402,"four_sliders",2,"Anthony","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",4,0.12
47,21734,"four_sliders",3,"Alison","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","attractive","person","positive","morphant","attractive",1,0.79
47,21734,"four_sliders",3,"Jeremy","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not attractive","person","neg_positive","morphant","attractive",2,0.21
47,21734,"four_sliders",3,"Diana","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not unattractive","person","neg_morphant","morphant","attractive",3,0.68
47,21734,"four_sliders",3,"Gabriel","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","unattractive","person","morphant","morphant","attractive",4,0.13
47,20481,"four_sliders",4,"Stephanie","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not affectionate","person","neg_positive","morphant","affectionate",1,0.21
47,20481,"four_sliders",4,"Dylan","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","affectionate","person","positive","morphant","affectionate",2,0.83
47,20481,"four_sliders",4,"Veronica","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","unaffectionate","person","morphant","morphant","affectionate",3,0.14
47,20481,"four_sliders",4,"William","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not unaffectionate","person","neg_morphant","morphant","affectionate",4,0.76
47,26369,"four_sliders",5,"Kathleen","crazy","female","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","irrational","person","morphant","morphant","rational",1,0.15
47,26369,"four_sliders",5,"Greg","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","rational","person","positive","morphant","rational",2,0.81
47,26369,"four_sliders",5,"Jacob","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not irrational","person","neg_morphant","morphant","rational",3,0.55
47,26369,"four_sliders",5,"Mason","crazy","male","the most rational<br>person in the world","irrational","the most irrational<br>person in the world","not rational","person","neg_positive","morphant","rational",4,0.26
47,20969,"four_sliders",6,"Cameron","flaky","male","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","reliable","person","positive","morphant","reliable",1,0.83
47,20969,"four_sliders",6,"Monica","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","unreliable","person","morphant","morphant","reliable",2,0.16
47,20969,"four_sliders",6,"Brooke","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not unreliable","person","neg_morphant","morphant","reliable",3,0.68
47,20969,"four_sliders",6,"Noah","flaky","male","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not reliable","person","neg_positive","morphant","reliable",4,0.3
47,14816,"four_sliders",7,"Emma","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",1,0.2
47,14816,"four_sliders",7,"Sophia","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",2,0.34
47,14816,"four_sliders",7,"Laura","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",3,0.83
47,14816,"four_sliders",7,"Sasha","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",4,0.59
47,17009,"four_sliders",8,"Lee","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","ambitious","person","positive","morphant","ambitious",1,0.78
47,17009,"four_sliders",8,"Melinda","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not ambitious","person","neg_positive","morphant","ambitious",2,0.38
47,17009,"four_sliders",8,"Angela","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not unambitious","person","neg_morphant","morphant","ambitious",3,0.66
47,17009,"four_sliders",8,"Alexander","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","unambitious","person","morphant","morphant","ambitious",4,0.16
47,34973,"four_sliders",9,"Eric","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not ungenerous","person","neg_morphant","morphant","generous",1,0.62
47,34973,"four_sliders",9,"Daniel","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","generous","person","positive","morphant","generous",2,0.81
47,34973,"four_sliders",9,"Nicole","stingy","female","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","ungenerous","person","morphant","morphant","generous",3,0.11
47,34973,"four_sliders",9,"Charles","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not generous","person","neg_positive","morphant","generous",4,0.31
47,13770,"four_sliders",10,"Michelle","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","immature","person","morphant","morphant","mature",1,0.15
47,13770,"four_sliders",10,"Michael","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","mature","person","positive","morphant","mature",2,0.84
47,13770,"four_sliders",10,"Tom","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","not immature","person","neg_morphant","morphant","mature",3,0.63
47,13770,"four_sliders",10,"Claire","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not mature","person","neg_positive","morphant","mature",4,0.32
47,18176,"four_sliders",11,"Kim","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","tolerant","person","positive","morphant","tolerant",1,0.81
47,18176,"four_sliders",11,"Stephen","bigoted","male","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","intolerant","person","morphant","morphant","tolerant",2,0.15
47,18176,"four_sliders",11,"Andrew","bigoted","male","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not tolerant","person","neg_positive","morphant","tolerant",3,0.33
47,18176,"four_sliders",11,"Amber","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not intolerant","person","neg_morphant","morphant","tolerant",4,0.63
47,13722,"four_sliders",12,"Samuel","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",1,0.64
47,13722,"four_sliders",12,"Jackie","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",2,0.33
47,13722,"four_sliders",12,"Maya","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","dishonest","person","morphant","morphant","honest",3,0.16
47,13722,"four_sliders",12,"Julia","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","honest","person","positive","morphant","honest",4,0.83
48,46305,"four_sliders",1,"Charles","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not generous","person","neg_positive","morphant","generous",1,0.36
48,46305,"four_sliders",1,"Lee","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","generous","person","positive","morphant","generous",2,0.74
48,46305,"four_sliders",1,"Alison","stingy","female","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","ungenerous","person","morphant","morphant","generous",3,0.28
48,46305,"four_sliders",1,"Greg","stingy","male","the most generous<br>person in the world","ungenerous","the most ungenerous<br>person in the world","not ungenerous","person","neg_morphant","morphant","generous",4,0.69
48,11215,"four_sliders",2,"Jennifer","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","intolerant","person","morphant","morphant","tolerant",1,0.25
48,11215,"four_sliders",2,"John","bigoted","male","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","tolerant","person","positive","morphant","tolerant",2,0.72
48,11215,"four_sliders",2,"Sophia","bigoted","female","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not tolerant","person","neg_positive","morphant","tolerant",3,0.24
48,11215,"four_sliders",2,"Samuel","bigoted","male","the most tolerant<br>person in the world","intolerant","the most intolerant<br>person in the world","not intolerant","person","neg_morphant","morphant","tolerant",4,0.66
48,16991,"four_sliders",3,"Daniel","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",1,0.87
48,16991,"four_sliders",3,"Amber","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",2,0.17
48,16991,"four_sliders",3,"Mia","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",3,0.72
48,16991,"four_sliders",3,"Julia","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",4,0.09
48,14029,"four_sliders",4,"Cameron","boring","male","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","interesting","person","positive","morphant","interesting",1,0.87
48,14029,"four_sliders",4,"Monica","boring","female","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","uninteresting","person","morphant","morphant","interesting",2,0.04
48,14029,"four_sliders",4,"Jackie","boring","female","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","not interesting","person","neg_positive","morphant","interesting",3,0.21
48,14029,"four_sliders",4,"Eric","boring","male","the most interesting<br>person in the world","uninteresting","the most uninteresting<br>person in the world","not uninteresting","person","neg_morphant","morphant","interesting",4,0.79
48,21254,"four_sliders",5,"Maya","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",1,0.1
48,21254,"four_sliders",5,"Brooke","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",2,0.82
48,21254,"four_sliders",5,"Stephen","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",3,0.26
48,21254,"four_sliders",5,"David","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",4,0.76
48,32454,"four_sliders",6,"Kim","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not unreliable","person","neg_morphant","morphant","reliable",1,0.81
48,32454,"four_sliders",6,"Michelle","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","reliable","person","positive","morphant","reliable",2,0.87
48,32454,"four_sliders",6,"Andrew","flaky","male","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","not reliable","person","neg_positive","morphant","reliable",3,0.07
48,32454,"four_sliders",6,"Stephanie","flaky","female","the most reliable<br>person in the world","unreliable","the most unreliable<br>person in the world","unreliable","person","morphant","morphant","reliable",4,0.04
48,14270,"four_sliders",7,"Laura","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",1,0.88
48,14270,"four_sliders",7,"William","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","honest","person","positive","morphant","honest",2,0.92
48,14270,"four_sliders",7,"Claire","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",3,0.25
48,14270,"four_sliders",7,"Alexander","deceitful","male","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","dishonest","person","morphant","morphant","honest",4,0.1
48,10000,"four_sliders",8,"Angela","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not patriotic","person","neg_positive","morphant","patriotic",1,0.11
48,10000,"four_sliders",8,"Dylan","traitorous","male","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","unpatriotic","person","morphant","morphant","patriotic",2,0.12
48,10000,"four_sliders",8,"Michael","traitorous","male","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not unpatriotic","person","neg_morphant","morphant","patriotic",3,0.83
48,10000,"four_sliders",8,"Alicia","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","patriotic","person","positive","morphant","patriotic",4,0.92
48,10931,"four_sliders",9,"Jacob","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",1,0.85
48,10931,"four_sliders",9,"Liam","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",2,0.19
48,10931,"four_sliders",9,"Sasha","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",3,0.27
48,10931,"four_sliders",9,"Tom","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",4,0.88
48,14436,"four_sliders",10,"Anthony","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",1,0.91
48,14436,"four_sliders",10,"Melinda","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",2,0.17
48,14436,"four_sliders",10,"Diana","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",3,0.04
48,14436,"four_sliders",10,"Noah","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",4,0.93
48,14236,"four_sliders",11,"Mason","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not attractive","person","neg_positive","morphant","attractive",1,0.13
48,14236,"four_sliders",11,"Jeremy","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not unattractive","person","neg_morphant","morphant","attractive",2,0.8
48,14236,"four_sliders",11,"Kathleen","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","unattractive","person","morphant","morphant","attractive",3,0.19
48,14236,"four_sliders",11,"Nicole","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","attractive","person","positive","morphant","attractive",4,0.96
48,12826,"four_sliders",12,"Lucas","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",1,0.08
48,12826,"four_sliders",12,"Veronica","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",2,0.08
48,12826,"four_sliders",12,"Gabriel","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",3,0.89
48,12826,"four_sliders",12,"Emma","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",4,0.94
49,41171,"four_sliders",1,"Noah","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not happy","person","neg_positive","morphant","happy",1,0.32
49,41171,"four_sliders",1,"Claire","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","not unhappy","person","neg_morphant","morphant","happy",2,0.69
49,41171,"four_sliders",1,"Sophia","sad","female","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","unhappy","person","morphant","morphant","happy",3,0.32
49,41171,"four_sliders",1,"Tom","sad","male","the most happy<br>person in the world","unhappy","the most unhappy<br>person in the world","happy","person","positive","morphant","happy",4,0.79
49,20384,"four_sliders",2,"Alexander","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","impolite","person","morphant","morphant","polite",1,0.28
49,20384,"four_sliders",2,"Michael","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not polite","person","neg_positive","morphant","polite",2,0.28
49,20384,"four_sliders",2,"David","rude","male","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","not impolite","person","neg_morphant","morphant","polite",3,0.71
49,20384,"four_sliders",2,"Emma","rude","female","the most polite<br>person in the world","impolite","the most impolite<br>person in the world","polite","person","positive","morphant","polite",4,0.79
49,24530,"four_sliders",3,"Maya","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not honest","person","neg_positive","morphant","honest",1,0.26
49,24530,"four_sliders",3,"Jennifer","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","dishonest","person","morphant","morphant","honest",2,0.19
49,24530,"four_sliders",3,"Monica","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","not dishonest","person","neg_morphant","morphant","honest",3,0.73
49,24530,"four_sliders",3,"Michelle","deceitful","female","the most honest<br>person in the world","dishonest","the most dishonest<br>person in the world","honest","person","positive","morphant","honest",4,0.81
49,20402,"four_sliders",4,"Alison","wasteful","female","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","resourceful","person","positive","morphant","resourceful",1,0.83
49,20402,"four_sliders",4,"Daniel","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","unresourceful","person","morphant","morphant","resourceful",2,0.19
49,20402,"four_sliders",4,"John","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not resourceful","person","neg_positive","morphant","resourceful",3,0.25
49,20402,"four_sliders",4,"Dylan","wasteful","male","the most resourceful<br>person in the world","unresourceful","the most unresourceful<br>person in the world","not unresourceful","person","neg_morphant","morphant","resourceful",4,0.73
49,15961,"four_sliders",5,"Jacob","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not educated","person","neg_positive","morphant","educated",1,0.23
49,15961,"four_sliders",5,"Angela","ignorant","female","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","educated","person","positive","morphant","educated",2,0.85
49,15961,"four_sliders",5,"Charles","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","not uneducated","person","neg_morphant","morphant","educated",3,0.74
49,15961,"four_sliders",5,"Greg","ignorant","male","the most educated<br>person in the world","uneducated","the most uneducated<br>person in the world","uneducated","person","morphant","morphant","educated",4,0.17
49,13201,"four_sliders",6,"Stephanie","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not mature","person","neg_positive","morphant","mature",1,0.21
49,13201,"four_sliders",6,"Kathleen","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","not immature","person","neg_morphant","morphant","mature",2,0.73
49,13201,"four_sliders",6,"Andrew","childish","male","the most mature<br>person in the world","immature","the most immature<br>person in the world","mature","person","positive","morphant","mature",3,0.84
49,13201,"four_sliders",6,"Jackie","childish","female","the most mature<br>person in the world","immature","the most immature<br>person in the world","immature","person","morphant","morphant","mature",4,0.18
49,27211,"four_sliders",7,"Mia","cold","female","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not affectionate","person","neg_positive","morphant","affectionate",1,0.23
49,27211,"four_sliders",7,"Anthony","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","affectionate","person","positive","morphant","affectionate",2,0.85
49,27211,"four_sliders",7,"Lee","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","not unaffectionate","person","neg_morphant","morphant","affectionate",3,0.75
49,27211,"four_sliders",7,"Gabriel","cold","male","the most affectionate<br>person in the world","unaffectionate","the most unaffectionate<br>person in the world","unaffectionate","person","morphant","morphant","affectionate",4,0.16
49,14152,"four_sliders",8,"Brooke","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","unambitious","person","morphant","morphant","ambitious",1,0.17
49,14152,"four_sliders",8,"Amber","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","ambitious","person","positive","morphant","ambitious",2,0.85
49,14152,"four_sliders",8,"Stephen","lazy","male","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not ambitious","person","neg_positive","morphant","ambitious",3,0.23
49,14152,"four_sliders",8,"Alicia","lazy","female","the most ambitious<br>person in the world","unambitious","the most unambitious<br>person in the world","not unambitious","person","neg_morphant","morphant","ambitious",4,0.71
49,11433,"four_sliders",9,"Liam","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not friendly","person","neg_positive","morphant","friendly",1,0.25
49,11433,"four_sliders",9,"Eric","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","unfriendly","person","morphant","morphant","friendly",2,0.18
49,11433,"four_sliders",9,"Lucas","mean","male","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","friendly","person","positive","morphant","friendly",3,0.87
49,11433,"four_sliders",9,"Julia","mean","female","the most friendly<br>person in the world","unfriendly","the most unfriendly<br>person in the world","not unfriendly","person","neg_morphant","morphant","friendly",4,0.73
49,11193,"four_sliders",10,"Veronica","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","unkind","person","morphant","morphant","kind",1,0.13
49,11193,"four_sliders",10,"Samuel","cruel","male","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not unkind","person","neg_morphant","morphant","kind",2,0.72
49,11193,"four_sliders",10,"Laura","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","not kind","person","neg_positive","morphant","kind",3,0.24
49,11193,"four_sliders",10,"Melinda","cruel","female","the most kind<br>person in the world","unkind","the most unkind<br>person in the world","kind","person","positive","morphant","kind",4,0.88
49,10145,"four_sliders",11,"Mason","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not attractive","person","neg_positive","morphant","attractive",1,0.21
49,10145,"four_sliders",11,"Nicole","ugly","female","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","unattractive","person","morphant","morphant","attractive",2,0.15
49,10145,"four_sliders",11,"Jeremy","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","not unattractive","person","neg_morphant","morphant","attractive",3,0.72
49,10145,"four_sliders",11,"Cameron","ugly","male","the most attractive<br>person in the world","unattractive","the most unattractive<br>person in the world","attractive","person","positive","morphant","attractive",4,0.85
49,11449,"four_sliders",12,"Sasha","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not patriotic","person","neg_positive","morphant","patriotic",1,0.21
49,11449,"four_sliders",12,"William","traitorous","male","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","not unpatriotic","person","neg_morphant","morphant","patriotic",2,0.72
49,11449,"four_sliders",12,"Kim","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","patriotic","person","positive","morphant","patriotic",3,0.88
49,11449,"four_sliders",12,"Diana","traitorous","female","the most patriotic<br>person in the world","unpatriotic","the most unpatriotic<br>person in the world","unpatriotic","person","morphant","morphant","patriotic",4,0.14
