"workerid","rt","trial_type","trial_num","name","response","gender","endpoint_high","negation","endpoint_low","sentence_type","adjective","referent","positive","superlative_endpoints","slider_position","antonym"
24,6448,"four_sliders",8,"Michelle",0.5,"female","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,3,"impolite"
24,6448,"four_sliders",8,"John",0.5,"male","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,4,"impolite"
24,6401,"four_sliders",9,"Samuel",0.5,"male","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,1,"humble"
24,6401,"four_sliders",9,"Greg",0.51,"male","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,2,"humble"
24,6401,"four_sliders",9,"Monica",0.23,"female","most proud","lexical","most humble","antonym","humble","person","proud",0,3,"humble"
24,6401,"four_sliders",9,"Cameron",0.78,"male","most proud","lexical","most humble","positive","proud","person","proud",0,4,"humble"
24,5280,"four_sliders",10,"Angela",0.83,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,1,"unintelligent"
24,5280,"four_sliders",10,"Jeremy",0.49,"male","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,2,"unintelligent"
24,5280,"four_sliders",10,"Claire",0.49,"female","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,3,"unintelligent"
24,5280,"four_sliders",10,"Lee",0.18,"male","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,4,"unintelligent"
25,17519,"four_sliders",1,"Melinda",1,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,1,"ugly"
25,17519,"four_sliders",1,"Sasha",0.4,"female","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,2,"ugly"
25,17519,"four_sliders",1,"Veronica",0.51,"female","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,3,"ugly"
25,17519,"four_sliders",1,"Lucas",0,"male","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,4,"ugly"
25,29222,"four_sliders",2,"Emma",0.65,"female","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,1,"unfriendly"
25,29222,"four_sliders",2,"Eric",0.33,"male","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,2,"unfriendly"
25,29222,"four_sliders",2,"Samuel",1,"male","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,3,"unfriendly"
25,29222,"four_sliders",2,"Anthony",0,"male","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,4,"unfriendly"
25,102537,"four_sliders",3,"Tom",0,"male","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,1,"uninteresting"
25,102537,"four_sliders",3,"William",0.71,"male","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,2,"uninteresting"
25,102537,"four_sliders",3,"Kathleen",0.31,"female","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,3,"uninteresting"
25,102537,"four_sliders",3,"Gabriel",0.98,"male","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,4,"uninteresting"
25,13928,"four_sliders",4,"Jennifer",0.12,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,1,"skinny"
25,13928,"four_sliders",4,"Diana",1,"female","fattest","lexical","skinniest","positive","fat","person","fat",1,2,"skinny"
25,13928,"four_sliders",4,"Mia",0.73,"female","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,3,"skinny"
25,13928,"four_sliders",4,"Alison",0,"female","fattest","lexical","skinniest","antonym","skinny","person","fat",1,4,"skinny"
25,38936,"four_sliders",5,"Laura",0,"female","most mature","morphological","most immature","antonym","immature","person","mature",0,1,"immature"
25,38936,"four_sliders",5,"Maya",0.76,"female","most mature","morphological","most immature","neg_antonym","not immature","person","mature",0,2,"immature"
25,38936,"four_sliders",5,"Michelle",1,"female","most mature","morphological","most immature","positive","mature","person","mature",0,3,"immature"
25,38936,"four_sliders",5,"Michael",0.12,"male","most mature","morphological","most immature","neg_positive","not mature","person","mature",0,4,"immature"
25,22599,"four_sliders",6,"Stephen",0.02,"male","most proud","lexical","most humble","antonym","humble","person","proud",0,1,"humble"
25,22599,"four_sliders",6,"Angela",0.52,"female","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,2,"humble"
25,22599,"four_sliders",6,"Sophia",0.48,"female","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,3,"humble"
25,22599,"four_sliders",6,"Charles",0.98,"male","most proud","lexical","most humble","positive","proud","person","proud",0,4,"humble"
25,47426,"four_sliders",7,"Cameron",0.98,"male","most loud","lexical","most quiet","positive","loud","person","loud",0,1,"quiet"
25,47426,"four_sliders",7,"Monica",0.79,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
25,47426,"four_sliders",7,"Lee",0.02,"male","most loud","lexical","most quiet","antonym","quiet","person","loud",0,3,"quiet"
25,47426,"four_sliders",7,"Kim",0.3,"female","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,4,"quiet"
25,134363,"four_sliders",8,"Alicia",0,"female","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,1,"unattractive"
25,134363,"four_sliders",8,"Claire",0.7,"female","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,2,"unattractive"
25,134363,"four_sliders",8,"Dylan",0.97,"male","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,3,"unattractive"
25,134363,"four_sliders",8,"Greg",0.15,"male","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,4,"unattractive"
25,10019,"four_sliders",9,"Jeremy",0.02,"male","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,1,"lazy"
25,10019,"four_sliders",9,"John",0.21,"male","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,2,"lazy"
25,10019,"four_sliders",9,"Daniel",0.98,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,3,"lazy"
25,10019,"four_sliders",9,"Alexander",0.65,"male","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,4,"lazy"
25,36183,"four_sliders",10,"David",0.37,"male","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,1,"unintelligent"
25,36183,"four_sliders",10,"Julia",0.04,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,2,"unintelligent"
25,36183,"four_sliders",10,"Stephanie",1,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,3,"unintelligent"
25,36183,"four_sliders",10,"Andrew",0.71,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,4,"unintelligent"
26,18796,"four_sliders",1,"Jennifer",0.61,"female","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,1,"unintelligent"
26,18796,"four_sliders",1,"Michelle",0.74,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,2,"unintelligent"
26,18796,"four_sliders",1,"Kathleen",0.23,"female","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,3,"unintelligent"
26,18796,"four_sliders",1,"William",0.19,"male","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,4,"unintelligent"
26,11370,"four_sliders",2,"Melinda",0.47,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,1,"poor"
26,11370,"four_sliders",2,"Stephanie",0.9,"female","richest","lexical","poorest","positive","rich","person","rich",1,2,"poor"
26,11370,"four_sliders",2,"Claire",0.52,"female","richest","lexical","poorest","neg_positive","not rich","person","rich",1,3,"poor"
26,11370,"four_sliders",2,"Michael",0.23,"male","richest","lexical","poorest","antonym","poor","person","rich",1,4,"poor"
26,22646,"four_sliders",3,"Monica",0.15,"female","most proud","lexical","most humble","antonym","humble","person","proud",0,1,"humble"
26,22646,"four_sliders",3,"Anthony",0.83,"male","most proud","lexical","most humble","positive","proud","person","proud",0,2,"humble"
26,22646,"four_sliders",3,"David",0.73,"male","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,3,"humble"
26,22646,"four_sliders",3,"Julia",0.4,"female","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,4,"humble"
26,9991,"four_sliders",4,"Greg",0.36,"male","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,1,"unattractive"
26,9991,"four_sliders",4,"Veronica",0.8,"female","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,2,"unattractive"
26,9991,"four_sliders",4,"Gabriel",0.58,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,3,"unattractive"
26,9991,"four_sliders",4,"Charles",0.23,"male","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,4,"unattractive"
26,9395,"four_sliders",5,"Alexander",0.27,"male","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,1,"uneducated"
26,9395,"four_sliders",5,"Sophia",0.77,"female","most educated","morphological","most uneducated","positive","educated","person","educated",0,2,"uneducated"
26,9395,"four_sliders",5,"Alicia",0.43,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,3,"uneducated"
26,9395,"four_sliders",5,"Stephen",0.6,"male","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,4,"uneducated"
26,10007,"four_sliders",6,"Lee",0.65,"male","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,1,"impolite"
26,10007,"four_sliders",6,"Dylan",0.16,"male","most polite","morphological","most impolite","antonym","impolite","person","polite",0,2,"impolite"
26,10007,"four_sliders",6,"Jeremy",0.8,"male","most polite","morphological","most impolite","positive","polite","person","polite",0,3,"impolite"
26,10007,"four_sliders",6,"Diana",0.33,"female","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,4,"impolite"
26,10155,"four_sliders",7,"Emma",0.58,"female","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,1,"short"
26,10155,"four_sliders",7,"Angela",0.84,"female","tallest","lexical","shortest","positive","tall","person","tall",1,2,"short"
26,10155,"four_sliders",7,"Andrew",0.13,"male","tallest","lexical","shortest","antonym","short","person","tall",1,3,"short"
26,10155,"four_sliders",7,"John",0.3,"male","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,4,"short"
26,8191,"four_sliders",8,"Sasha",0.18,"female","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,1,"unfriendly"
26,8191,"four_sliders",8,"Eric",0.29,"male","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,2,"unfriendly"
26,8191,"four_sliders",8,"Tom",0.8,"male","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,3,"unfriendly"
26,8191,"four_sliders",8,"Samuel",0.65,"male","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,4,"unfriendly"
26,10712,"four_sliders",9,"Maya",0.68,"female","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,1,"weak"
26,10712,"four_sliders",9,"Mia",0.4,"female","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,2,"weak"
26,10712,"four_sliders",9,"Daniel",0.22,"male","strongest","lexical","weakest","antonym","weak","person","strong",1,3,"weak"
26,10712,"four_sliders",9,"Cameron",0.82,"male","strongest","lexical","weakest","positive","strong","person","strong",1,4,"weak"
26,81036,"four_sliders",10,"Alison",0.15,"female","most loud","lexical","most quiet","antonym","quiet","person","loud",0,1,"quiet"
26,81036,"four_sliders",10,"Kim",0.67,"female","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,2,"quiet"
26,81036,"four_sliders",10,"Lucas",0.41,"male","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,3,"quiet"
26,81036,"four_sliders",10,"Laura",0.82,"female","most loud","lexical","most quiet","positive","loud","person","loud",0,4,"quiet"
27,39071,"four_sliders",1,"Maya",0.01,"female","richest","lexical","poorest","antonym","poor","person","rich",1,1,"poor"
27,39071,"four_sliders",1,"Mia",0.68,"female","richest","lexical","poorest","neg_positive","not rich","person","rich",1,2,"poor"
27,39071,"four_sliders",1,"Diana",0.29,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,3,"poor"
27,39071,"four_sliders",1,"Laura",0.99,"female","richest","lexical","poorest","positive","rich","person","rich",1,4,"poor"
27,11128,"four_sliders",2,"Anthony",0.7,"male","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,1,"weak"
27,11128,"four_sliders",2,"Alicia",0.99,"female","strongest","lexical","weakest","positive","strong","person","strong",1,2,"weak"
27,11128,"four_sliders",2,"Melinda",0.02,"female","strongest","lexical","weakest","antonym","weak","person","strong",1,3,"weak"
27,11128,"four_sliders",2,"Monica",0.27,"female","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,4,"weak"
27,11415,"four_sliders",3,"William",0.71,"male","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,1,"ugly"
27,11415,"four_sliders",3,"Emma",0.99,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,2,"ugly"
27,11415,"four_sliders",3,"Cameron",0.26,"male","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,3,"ugly"
27,11415,"four_sliders",3,"Sasha",0.01,"female","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,4,"ugly"
27,16267,"four_sliders",4,"Angela",0.24,"female","most brave","lexical","most cowardly","neg_antonym","not cowardly","person","brave",0,1,"cowardly"
27,16267,"four_sliders",4,"Jennifer",0.7,"female","most brave","lexical","most cowardly","neg_positive","not brave","person","brave",0,2,"cowardly"
27,16267,"four_sliders",4,"Claire",0.99,"female","most brave","lexical","most cowardly","positive","brave","person","brave",0,3,"cowardly"
27,16267,"four_sliders",4,"Michael",0.01,"male","most brave","lexical","most cowardly","antonym","cowardly","person","brave",0,4,"cowardly"
27,9083,"four_sliders",5,"Tom",0.25,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,1,"unsuccessful"
27,9083,"four_sliders",5,"Sophia",0.99,"female","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,2,"unsuccessful"
27,9083,"four_sliders",5,"Charles",0.01,"male","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,3,"unsuccessful"
27,9083,"four_sliders",5,"Greg",0.68,"male","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,4,"unsuccessful"
27,9248,"four_sliders",6,"Lucas",0.99,"male","most wise","lexical","most foolish","positive","wise","person","wise",0,1,"foolish"
27,9248,"four_sliders",6,"Veronica",0.7,"female","most wise","lexical","most foolish","neg_positive","not wise","person","wise",0,2,"foolish"
27,9248,"four_sliders",6,"Stephanie",0.27,"female","most wise","lexical","most foolish","neg_antonym","not foolish","person","wise",0,3,"foolish"
27,9248,"four_sliders",6,"Dylan",0.01,"male","most wise","lexical","most foolish","antonym","foolish","person","wise",0,4,"foolish"
27,10336,"four_sliders",7,"Samuel",0.98,"male","happiest","morphological","unhappiest","positive","happy","person","happy",1,1,"unhappy"
27,10336,"four_sliders",7,"Lee",0.01,"male","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,2,"unhappy"
27,10336,"four_sliders",7,"Kim",0.26,"female","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,3,"unhappy"
27,10336,"four_sliders",7,"John",0.68,"male","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,4,"unhappy"
27,7914,"four_sliders",8,"Julia",0.99,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,1,"unintelligent"
27,7914,"four_sliders",8,"Daniel",0.01,"male","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,2,"unintelligent"
27,7914,"four_sliders",8,"Eric",0.65,"male","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,3,"unintelligent"
27,7914,"four_sliders",8,"Andrew",0.28,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,4,"unintelligent"
27,12616,"four_sliders",9,"Michelle",0.26,"female","most polite","morphological","most impolite","neg_antonym","not impolite","person","polite",0,1,"impolite"
27,12616,"four_sliders",9,"Alexander",0.68,"male","most polite","morphological","most impolite","neg_positive","not polite","person","polite",0,2,"impolite"
27,12616,"four_sliders",9,"Alison",0.99,"female","most polite","morphological","most impolite","positive","polite","person","polite",0,3,"impolite"
27,12616,"four_sliders",9,"David",0,"male","most polite","morphological","most impolite","antonym","impolite","person","polite",0,4,"impolite"
27,11733,"four_sliders",10,"Kathleen",0.26,"female","most mature","morphological","most immature","neg_antonym","not immature","person","mature",0,1,"immature"
27,11733,"four_sliders",10,"Stephen",0.01,"male","most mature","morphological","most immature","antonym","immature","person","mature",0,2,"immature"
27,11733,"four_sliders",10,"Gabriel",0.99,"male","most mature","morphological","most immature","positive","mature","person","mature",0,3,"immature"
27,11733,"four_sliders",10,"Jeremy",0.67,"male","most mature","morphological","most immature","neg_positive","not mature","person","mature",0,4,"immature"
28,47082,"four_sliders",1,"Daniel",0.26,"male","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,1,"unattractive"
28,47082,"four_sliders",1,"Andrew",0.87,"male","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,2,"unattractive"
28,47082,"four_sliders",1,"Emma",0.03,"female","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,3,"unattractive"
28,47082,"four_sliders",1,"Sasha",0.5,"female","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,4,"unattractive"
28,19662,"four_sliders",2,"Lucas",0.9,"male","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,1,"unsuccessful"
28,19662,"four_sliders",2,"Michelle",0.05,"female","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,2,"unsuccessful"
28,19662,"four_sliders",2,"Gabriel",0.47,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,3,"unsuccessful"
28,19662,"four_sliders",2,"Jeremy",0.15,"male","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,4,"unsuccessful"
28,17383,"four_sliders",3,"Cameron",0.13,"male","most honest","morphological","most dishonest","neg_positive","not honest","person","honest",0,1,"dishonest"
28,17383,"four_sliders",3,"Tom",0.87,"male","most honest","morphological","most dishonest","positive","honest","person","honest",0,2,"dishonest"
28,17383,"four_sliders",3,"Charles",0.48,"male","most honest","morphological","most dishonest","neg_antonym","not dishonest","person","honest",0,3,"dishonest"
28,17383,"four_sliders",3,"Stephanie",0,"female","most honest","morphological","most dishonest","antonym","dishonest","person","honest",0,4,"dishonest"
28,16751,"four_sliders",4,"Kathleen",0.48,"female","most friendly","morphological","most unfriendly","neg_antonym","not unfriendly","person","friendly",0,1,"unfriendly"
28,16751,"four_sliders",4,"Jennifer",0.91,"female","most friendly","morphological","most unfriendly","positive","friendly","person","friendly",0,2,"unfriendly"
28,16751,"four_sliders",4,"Angela",0.2,"female","most friendly","morphological","most unfriendly","neg_positive","not friendly","person","friendly",0,3,"unfriendly"
28,16751,"four_sliders",4,"Alison",0.03,"female","most friendly","morphological","most unfriendly","antonym","unfriendly","person","friendly",0,4,"unfriendly"
28,18048,"four_sliders",5,"Lee",0.01,"male","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,1,"lazy"
28,18048,"four_sliders",5,"Dylan",0.99,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,2,"lazy"
28,18048,"four_sliders",5,"Alicia",0.54,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,3,"lazy"
28,18048,"four_sliders",5,"Maya",0.18,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,4,"lazy"
28,15375,"four_sliders",6,"David",0.54,"male","tallest","lexical","shortest","neg_antonym","not short","person","tall",1,1,"short"
28,15375,"four_sliders",6,"Claire",0.03,"female","tallest","lexical","shortest","antonym","short","person","tall",1,2,"short"
28,15375,"four_sliders",6,"Veronica",0.95,"female","tallest","lexical","shortest","positive","tall","person","tall",1,3,"short"
28,15375,"four_sliders",6,"John",0.31,"male","tallest","lexical","shortest","neg_positive","not tall","person","tall",1,4,"short"
28,32983,"four_sliders",7,"Diana",0.88,"female","most educated","morphological","most uneducated","positive","educated","person","educated",0,1,"uneducated"
28,32983,"four_sliders",7,"Sophia",0.12,"female","most educated","morphological","most uneducated","neg_positive","not educated","person","educated",0,2,"uneducated"
28,32983,"four_sliders",7,"Melinda",0.08,"female","most educated","morphological","most uneducated","antonym","uneducated","person","educated",0,3,"uneducated"
28,32983,"four_sliders",7,"Greg",0.54,"male","most educated","morphological","most uneducated","neg_antonym","not uneducated","person","educated",0,4,"uneducated"
28,38367,"four_sliders",8,"Anthony",0,"male","most proud","lexical","most humble","antonym","humble","person","proud",0,1,"humble"
28,38367,"four_sliders",8,"Eric",0.9,"male","most proud","lexical","most humble","positive","proud","person","proud",0,2,"humble"
28,38367,"four_sliders",8,"Julia",0.9,"female","most proud","lexical","most humble","neg_antonym","not humble","person","proud",0,3,"humble"
28,38367,"four_sliders",8,"Laura",0.18,"female","most proud","lexical","most humble","neg_positive","not proud","person","proud",0,4,"humble"
28,12535,"four_sliders",9,"Monica",1,"female","most beautiful","lexical","most ugly","positive","beautiful","person","beautiful",0,1,"ugly"
28,12535,"four_sliders",9,"Michael",0.58,"male","most beautiful","lexical","most ugly","neg_antonym","not ugly","person","beautiful",0,2,"ugly"
28,12535,"four_sliders",9,"Kim",0,"female","most beautiful","lexical","most ugly","antonym","ugly","person","beautiful",0,3,"ugly"
28,12535,"four_sliders",9,"William",0.18,"male","most beautiful","lexical","most ugly","neg_positive","not beautiful","person","beautiful",0,4,"ugly"
28,10911,"four_sliders",10,"Alexander",0.57,"male","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,1,"weak"
28,10911,"four_sliders",10,"Mia",0.17,"female","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,2,"weak"
28,10911,"four_sliders",10,"Stephen",0.91,"male","strongest","lexical","weakest","positive","strong","person","strong",1,3,"weak"
28,10911,"four_sliders",10,"Samuel",0.06,"male","strongest","lexical","weakest","antonym","weak","person","strong",1,4,"weak"
29,20725,"four_sliders",1,"John",0.15,"male","strongest","lexical","weakest","neg_positive","not strong","person","strong",1,1,"weak"
29,20725,"four_sliders",1,"Dylan",0.94,"male","strongest","lexical","weakest","positive","strong","person","strong",1,2,"weak"
29,20725,"four_sliders",1,"Alicia",0,"female","strongest","lexical","weakest","antonym","weak","person","strong",1,3,"weak"
29,20725,"four_sliders",1,"Michelle",0.75,"female","strongest","lexical","weakest","neg_antonym","not weak","person","strong",1,4,"weak"
29,9817,"four_sliders",2,"Andrew",0.25,"male","most interesting","morphological","most uninteresting","neg_positive","not interesting","person","interesting",0,1,"uninteresting"
29,9817,"four_sliders",2,"Mia",0.02,"female","most interesting","morphological","most uninteresting","antonym","uninteresting","person","interesting",0,2,"uninteresting"
29,9817,"four_sliders",2,"Stephen",0.85,"male","most interesting","morphological","most uninteresting","positive","interesting","person","interesting",0,3,"uninteresting"
29,9817,"four_sliders",2,"Sophia",0.36,"female","most interesting","morphological","most uninteresting","neg_antonym","not uninteresting","person","interesting",0,4,"uninteresting"
29,7338,"four_sliders",3,"Kathleen",0.01,"female","most successful","morphological","most unsuccessful","antonym","unsuccessful","person","successful",0,1,"unsuccessful"
29,7338,"four_sliders",3,"Charles",0.12,"male","most successful","morphological","most unsuccessful","neg_antonym","not unsuccessful","person","successful",0,2,"unsuccessful"
29,7338,"four_sliders",3,"Stephanie",0.63,"female","most successful","morphological","most unsuccessful","neg_positive","not successful","person","successful",0,3,"unsuccessful"
29,7338,"four_sliders",3,"Alison",0.97,"female","most successful","morphological","most unsuccessful","positive","successful","person","successful",0,4,"unsuccessful"
29,8942,"four_sliders",4,"Lucas",0.98,"male","most loud","lexical","most quiet","positive","loud","person","loud",0,1,"quiet"
29,8942,"four_sliders",4,"Sasha",0.01,"female","most loud","lexical","most quiet","antonym","quiet","person","loud",0,2,"quiet"
29,8942,"four_sliders",4,"Eric",0.6,"male","most loud","lexical","most quiet","neg_positive","not loud","person","loud",0,3,"quiet"
29,8942,"four_sliders",4,"Samuel",0.25,"male","most loud","lexical","most quiet","neg_antonym","not quiet","person","loud",0,4,"quiet"
29,10907,"four_sliders",5,"Jennifer",0.43,"female","most hard-working","lexical","most lazy","neg_positive","not hard-working","person","hard-working",0,1,"lazy"
29,10907,"four_sliders",5,"Tom",0.01,"male","most hard-working","lexical","most lazy","antonym","lazy","person","hard-working",0,2,"lazy"
29,10907,"four_sliders",5,"Greg",0.97,"male","most hard-working","lexical","most lazy","positive","hard-working","person","hard-working",0,3,"lazy"
29,10907,"four_sliders",5,"Veronica",0.62,"female","most hard-working","lexical","most lazy","neg_antonym","not lazy","person","hard-working",0,4,"lazy"
29,28232,"four_sliders",6,"Angela",0.57,"female","fattest","lexical","skinniest","neg_antonym","not skinny","person","fat",1,1,"skinny"
29,28232,"four_sliders",6,"Cameron",0.01,"male","fattest","lexical","skinniest","antonym","skinny","person","fat",1,2,"skinny"
29,28232,"four_sliders",6,"Emma",0.99,"female","fattest","lexical","skinniest","positive","fat","person","fat",1,3,"skinny"
29,28232,"four_sliders",6,"Julia",0.25,"female","fattest","lexical","skinniest","neg_positive","not fat","person","fat",1,4,"skinny"
29,6272,"four_sliders",7,"Maya",0.01,"female","happiest","morphological","unhappiest","antonym","unhappy","person","happy",1,1,"unhappy"
29,6272,"four_sliders",7,"Lee",0.95,"male","happiest","morphological","unhappiest","positive","happy","person","happy",1,2,"unhappy"
29,6272,"four_sliders",7,"Monica",0.62,"female","happiest","morphological","unhappiest","neg_positive","not happy","person","happy",1,3,"unhappy"
29,6272,"four_sliders",7,"Anthony",0.26,"male","happiest","morphological","unhappiest","neg_antonym","not unhappy","person","happy",1,4,"unhappy"
29,10693,"four_sliders",8,"Diana",0.6,"female","richest","lexical","poorest","neg_antonym","not poor","person","rich",1,1,"poor"
29,10693,"four_sliders",8,"David",0.05,"male","richest","lexical","poorest","antonym","poor","person","rich",1,2,"poor"
29,10693,"four_sliders",8,"Alexander",0.96,"male","richest","lexical","poorest","positive","rich","person","rich",1,3,"poor"
29,10693,"four_sliders",8,"Daniel",0.65,"male","richest","lexical","poorest","neg_positive","not rich","person","rich",1,4,"poor"
29,8551,"four_sliders",9,"William",0.36,"male","most intelligent","morphological","most unintelligent","neg_antonym","not unintelligent","person","intelligent",0,1,"unintelligent"
29,8551,"four_sliders",9,"Jeremy",0.03,"male","most intelligent","morphological","most unintelligent","antonym","unintelligent","person","intelligent",0,2,"unintelligent"
29,8551,"four_sliders",9,"Claire",1,"female","most intelligent","morphological","most unintelligent","positive","intelligent","person","intelligent",0,3,"unintelligent"
29,8551,"four_sliders",9,"Melinda",0.62,"female","most intelligent","morphological","most unintelligent","neg_positive","not intelligent","person","intelligent",0,4,"unintelligent"
29,10347,"four_sliders",10,"Kim",0.98,"female","most attractive","morphological","most unattractive","positive","attractive","person","attractive",0,1,"unattractive"
29,10347,"four_sliders",10,"Gabriel",0.03,"male","most attractive","morphological","most unattractive","antonym","unattractive","person","attractive",0,2,"unattractive"
29,10347,"four_sliders",10,"Michael",0.23,"male","most attractive","morphological","most unattractive","neg_antonym","not unattractive","person","attractive",0,3,"unattractive"
29,10347,"four_sliders",10,"Laura",0.73,"female","most attractive","morphological","most unattractive","neg_positive","not attractive","person","attractive",0,4,"unattractive"
30,15514,"four_sliders",1,"Kathleen",0.95,"female","fattest","lexical","skinniest","positive","fat","person","fat",1,1,"skinny"
